12.3,8.003245348,-0.001375926,4.31E-05,98.31150429,-0.001114637,4.46E-05,8.003245467,0.007513642,8.003555275,-0.001455253,4.53E-05
12.4,8.003555275,-0.001455253,4.53E-05,99.11182883,-0.001216573,4.89E-05,8.003555407,0.007574729,8.003866406,-0.001535873,4.76E-05
12.5,8.003866406,-0.001535873,4.76E-05,99.91218437,-0.001322992,5.34E-05,8.003866553,0.007635815,8.004178704,-0.001617754,4.98E-05
12.6,8.004178704,-0.001617754,4.98E-05,100.712571,-0.001433845,5.81E-05,8.004178867,0.007696902,8.004492134,-0.00170087,5.21E-05
12.7,8.004492134,-0.00170087,5.21E-05,101.5129889,-0.001549076,6.31E-05,8.004492315,0.007757989,8.004806663,-0.001785195,5.44E-05
12.8,8.004806663,-0.001785195,5.44E-05,102.3134381,-0.001668628,6.83E-05,8.004806862,0.007819075,8.005122255,-0.001870706,5.67E-05
12.9,8.005122255,-0.001870706,5.67E-05,103.1139188,-0.001792437,7.38E-05,8.005122473,0.007880162,8.005438878,-0.001957382,5.91E-05
13,8.005438878,-0.001957382,5.91E-05,103.914431,-0.001920437,7.95E-05,8.005439117,0.007941248,8.0057565,-0.002045205,6.14E-05
13.1,8.0057565,-0.002045205,6.14E-05,104.7149749,-0.00205256,8.54E-05,8.005756761,0.008002335,8.006075089,-0.002134157,6.37E-05
13.2,8.006075089,-0.002134157,6.37E-05,105.5155506,-0.002188735,9.15E-05,8.006075373,0.008063421,8.006394614,-0.002224223,6.61E-05
13.3,8.006394614,-0.002224223,6.61E-05,106.3161581,-0.002328887,9.79E-05,8.006394923,0.008124508,8.006715045,-0.002315387,6.85E-05
13.4,8.006715045,-0.002315387,6.85E-05,107.1167976,-0.002472939,0.000104494,8.00671538,0.008185594,8.007036353,-0.002407636,7.08E-05
13.5,8.007036353,-0.002407636,7.08E-05,107.9174691,-0.002620812,0.00011134,8.007036715,0.008246681,8.007358509,-0.002500959,7.32E-05
13.6,8.007358509,-0.002500959,7.32E-05,108.7181728,-0.002772425,0.000118422,8.007358899,0.008307767,8.007681484,-0.002595343,7.56E-05
13.7,8.007681484,-0.002595343,7.56E-05,109.5189087,-0.002927696,0.000125743,8.007681904,0.008368854,8.008005251,-0.002690779,7.80E-05
13.8,8.008005251,-0.002690779,7.80E-05,110.3196768,-0.00308654,0.000133302,8.008005703,0.00842994,8.008329784,-0.002787258,8.04E-05
13.9,8.008329784,-0.002787258,8.04E-05,111.1204774,-0.003248869,0.000141101,8.008330269,0.008491027,8.008655055,-0.002884769,8.28E-05
14,8.008655055,-0.002884769,8.28E-05,111.9213104,-0.003414596,0.000149141,8.008655575,0.008552113,8.00898104,-0.002983305,8.52E-05
14.1,8.00898104,-0.002983305,8.52E-05,112.7221759,-0.003583631,0.000157421,8.008981595,0.0086132,8.009307712,-0.003082859,8.76E-05
14.2,8.009307712,-0.003082859,8.76E-05,113.5230741,-0.003755884,0.000165943,8.009308306,0.008674286,8.009635048,-0.003183423,9.01E-05
14.3,8.009635048,-0.003183423,9.01E-05,114.3240049,-0.003931261,0.000174707,8.009635681,0.008735373,8.009963024,-0.003284991,9.25E-05
14.4,8.009963024,-0.003284991,9.25E-05,115.1249684,-0.004109669,0.000183715,8.009963698,0.008796459,8.010291616,-0.003387556,9.50E-05
14.5,8.010291616,-0.003387556,9.50E-05,115.9259648,-0.004291013,0.000192966,8.010292332,0.008857546,8.010620801,-0.003491114,9.74E-05
14.6,8.010620801,-0.003491114,9.74E-05,116.726994,-0.004475198,0.000202461,8.010621562,0.008918632,8.010950557,-0.003595658,9.99E-05
14.7,8.010950557,-0.003595658,9.99E-05,117.5280561,-0.004662125,0.000212202,8.010951364,0.008979719,8.011280861,-0.003701183,0.000102324
14.8,8.011280861,-0.003701183,0.000102324,118.3291512,-0.004851697,0.000222188,8.011281716,0.009040806,8.011611694,-0.003807685,0.000104792
14.9,8.011611694,-0.003807685,0.000104792,119.1302794,-0.005043814,0.00023242,8.011612599,0.009101892,8.011943033,-0.003915158,0.000107267
15,8.011943033,-0.003915158,0.000107267,119.9314406,-0.005238376,0.0002429,8.011943989,0.009162979,8.012274858,-0.0040236,0.000109747
15.1,8.012274858,-0.0040236,0.000109747,120.732635,-0.005435282,0.000253626,8.012275869,0.009224065,8.01260715,-0.004133005,0.000112233
15.2,8.01260715,-0.004133005,0.000112233,121.5338626,-0.00563443,0.000264601,8.012608216,0.009285152,8.012939889,-0.00424337,0.000114725
15.3,8.012939889,-0.00424337,0.000114725,122.3351234,-0.005835716,0.000275824,8.012941013,0.009346238,8.013273056,-0.004354691,0.000117223
15.4,8.013273056,-0.004354691,0.000117223,123.1364174,-0.006039037,0.000287297,8.013274239,0.009407325,8.013606632,-0.004466965,0.000119726
15.5,8.013606632,-0.004466965,0.000119726,123.9377448,-0.006244287,0.000299019,8.013607877,0.009468411,8.0139406,-0.004580188,0.000122236
15.6,8.0139406,-0.004580188,0.000122236,124.7391056,-0.006451361,0.000310992,8.013941908,0.009529498,8.014274941,-0.004694357,0.000124751
15.7,8.014274941,-0.004694357,0.000124751,125.5404998,-0.006660153,0.000323215,8.014276315,0.009590584,8.014609638,-0.004809469,0.000127272
15.8,8.014609638,-0.004809469,0.000127272,126.3419274,-0.006870555,0.00033569,8.014611081,0.009651671,8.014944674,-0.00492552,0.000129798
15.9,8.014944674,-0.00492552,0.000129798,127.1433884,-0.007082459,0.000348418,8.014946188,0.009712757,8.015280033,-0.005042508,0.00013233
16,8.015280033,-0.005042508,0.00013233,127.944883,-0.007295756,0.000361397,8.01528162,0.009773844,8.015615699,-0.00516043,0.000134868
16.1,8.015615699,-0.00516043,0.000134868,128.7464112,-0.007510337,0.00037463,8.01561736,0.00983493,8.015951656,-0.005279284,0.000137411
16.2,8.015951656,-0.005279284,0.000137411,129.5479729,-0.007726091,0.000388117,8.015953394,0.009896017,8.016287888,-0.005399066,0.000139961
16.3,8.016287888,-0.005399066,0.000139961,130.3495682,-0.007942906,0.000401858,8.016289706,0.009957103,8.016624381,-0.005519774,0.000142516
16.4,8.016624381,-0.005519774,0.000142516,131.1511971,-0.008160671,0.000415854,8.016626281,0.01001819,8.016961119,-0.005641405,0.000145076
16.5,8.016961119,-0.005641405,0.000145076,131.9528597,-0.008379274,0.000430106,8.016963104,0.010079276,8.017298089,-0.005763958,0.000147642
16.6,8.017298089,-0.005763958,0.000147642,132.754556,-0.0085986,0.000444614,8.017300161,0.010140363,8.017635276,-0.005887429,0.000150214
16.7,8.017635276,-0.005887429,0.000150214,133.556286,-0.008818536,0.000459378,8.017637438,0.010201449,8.017972667,-0.006011816,0.000152792
16.8,8.017972667,-0.006011816,0.000152792,134.3580497,-0.009038966,0.000474399,8.017974921,0.010262536,8.018310248,-0.006137117,0.000155375
16.9,8.018310248,-0.006137117,0.000155375,135.1598472,-0.009259776,0.000489678,8.018312597,0.010323623,8.018648007,-0.00626333,0.000157964
17,8.018648007,-0.00626333,0.000157964,135.9616784,-0.009480848,0.000505216,8.018650453,0.010384709,8.01898593,-0.006390452,0.000160559
17.1,8.01898593,-0.006390452,0.000160559,136.7635434,-0.009702066,0.000521012,8.018988476,0.010445796,8.019324005,-0.006518481,0.00016316
17.2,8.019324005,-0.006518481,0.00016316,137.5654422,-0.009923312,0.000537068,8.019326654,0.010506882,8.01966222,-0.006647416,0.000165766
17.3,8.01966222,-0.006647416,0.000165766,138.3673749,-0.010144468,0.000553384,8.019664975,0.010567969,8.020000563,-0.006777253,0.000168378
17.4,8.020000563,-0.006777253,0.000168378,139.1693413,-0.010365414,0.000569961,8.020003426,0.010629055,8.020339022,-0.006907991,0.000170996
17.5,8.020339022,-0.006907991,0.000170996,139.9713416,-0.010586031,0.000586799,8.020341997,0.010690142,8.020677587,-0.007039628,0.000173619
17.6,8.020677587,-0.007039628,0.000173619,140.7733758,-0.010806197,0.000603898,8.020680676,0.010751228,8.021016246,-0.007172161,0.000176249
17.7,8.021016246,-0.007172161,0.000176249,141.5754438,-0.011025793,0.00062126,8.021019452,0.010812315,8.021354987,-0.007305589,0.000178884
17.8,8.021354987,-0.007305589,0.000178884,142.3775458,-0.011244695,0.000638885,8.021358314,0.010873401,8.021693802,-0.00743991,0.000181525
17.9,8.021693802,-0.00743991,0.000181525,143.1796816,-0.011462782,0.000656773,8.021697252,0.010934488,8.022032679,-0.007575122,0.000184171
